"Index", "Count", "Origin Account", "Destination Account", "Date", "Original Amount", "Origin Currency", "Converted Amount", "Destination Currency"
"12532", "12727", "00327-327-OL-99673", "02036-038-HS-97964", "10/15/11", "4821.06", "CAD", "4821.06", "USD"
"12533", "12728", "00327-327-OL-99673", "02036-038-HS-97964", "11/1/11", "1370.23", "CAD", "1370.23", "USD"
"12534", "12729", "00327-327-OL-99673", "02036-038-HS-97964", "11/11/11", "9258.15", "CAD", "9258.15", "USD"
"12535", "12730", "00327-327-OL-99673", "02036-038-HS-97964", "12/2/11", "184.55", "CAD", "184.55", "USD"
"12536", "12731", "00327-327-OL-99673", "02036-038-HS-97964", "12/31/11", "16941.06", "CAD", "16941.06", "USD"
"12537", "12732", "00327-327-OL-99673", "02036-038-HS-97964", "1/21/12", "12343.54", "CAD", "12343.54", "USD"
"12538", "12733", "00327-327-OL-99673", "02036-038-HS-97964", "1/28/12", "31512.31", "CAD", "31512.31", "USD"
"12539", "12734", "00327-327-OL-99673", "02036-038-HS-97964", "2/4/12", "9341.68", "CAD", "9341.68", "USD"
"12540", "12735", "00327-327-OL-99673", "02036-038-HS-97964", "2/17/12", "17090.35", "CAD", "17090.35", "USD"
"12541", "12736", "00327-327-OL-99673", "02036-038-HS-97964", "3/9/12", "3352.00", "CAD", "3352.00", "USD"
"12542", "12737", "00327-327-OL-99673", "02036-038-HS-97964", "3/23/12", "4831.91", "CAD", "4831.91", "USD"
"12543", "12738", "00327-327-OL-99673", "02036-038-HS-97964", "3/30/12", "4904.65", "CAD", "4904.65", "USD"
"12544", "12739", "00327-327-OL-99673", "02036-038-HS-97964", "4/27/12", "12680.31", "CAD", "12680.31", "USD"
"12545", "12740", "00327-327-OL-99673", "02036-038-HS-97964", "5/25/12", "3949.33", "CAD", "3949.33", "USD"
"12546", "12741", "00327-327-OL-99673", "02036-038-HS-97964", "6/8/12", "1783.38", "CAD", "1783.38", "USD"
"12547", "12742", "00327-327-OL-99673", "02036-038-HS-97964", "6/17/12", "4272.56", "CAD", "4272.56", "USD"
"12548", "12743", "00327-327-OL-99673", "02036-038-HS-97964", "6/24/12", "9379.27", "CAD", "9379.27", "USD"
"12549", "12744", "00327-327-OL-99673", "02036-038-HS-97964", "7/22/12", "155.47", "CAD", "155.47", "USD"
"12550", "12745", "00327-327-OL-99673", "02036-038-HS-97964", "7/30/12", "16917.92", "CAD", "16917.92", "USD"
"12551", "12746", "00327-327-OL-99673", "02036-038-HS-97964", "7/30/12", "7287.88", "CAD", "7287.88", "USD"
"12552", "12747", "00327-327-OL-99673", "02036-038-HS-97964", "7/30/12", "951.31", "CAD", "951.31", "USD"
"12553", "12748", "00327-327-OL-99673", "02036-038-HS-97964", "8/20/12", "1990.58", "CAD", "1990.58", "USD"
"12554", "12749", "00327-327-OL-99673", "02036-038-HS-97964", "9/8/12", "218.18", "CAD", "218.18", "USD"
"12555", "12750", "00327-327-OL-99673", "02036-038-HS-97964", "9/30/12", "1537.55", "CAD", "1537.55", "USD"
"12556", "12751", "00327-327-OL-99673", "02037-039-IR-97963", "7/23/11", "1738.57", "CAD", "1738.57", "USD"
"12557", "12752", "00327-327-OL-99673", "02037-039-IR-97963", "8/22/11", "4456.01", "CAD", "4456.01", "USD"
"12558", "12753", "00327-327-OL-99673", "02037-039-IR-97963", "9/24/11", "4456.01", "CAD", "4456.01", "USD"
"12559", "12754", "00327-327-OL-99673", "02037-039-IR-97963", "10/25/11", "4513.25", "CAD", "4513.25", "USD"
"12560", "12755", "00327-327-OL-99673", "02037-039-IR-97963", "12/24/11", "4573.71", "CAD", "4573.71", "USD"
"12561", "12756", "00327-327-OL-99673", "02037-039-IR-97963", "1/23/12", "4573.71", "CAD", "4573.71", "USD"
"12562", "12757", "00327-327-OL-99673", "02037-039-IR-97963", "2/25/12", "4573.71", "CAD", "4573.71", "USD"
"12563", "12758", "00327-327-OL-99673", "02037-039-IR-97963", "3/25/12", "4572.50", "CAD", "4572.50", "USD"
"12564", "12759", "00327-327-OL-99673", "02037-039-IR-97963", "4/24/12", "4572.50", "CAD", "4572.50", "USD"
"12565", "12760", "00327-327-OL-99673", "02037-039-IR-97963", "5/25/12", "4572.50", "CAD", "4572.50", "USD"
"12566", "12761", "00327-327-OL-99673", "02037-039-IR-97963", "6/25/12", "4572.50", "CAD", "4572.50", "USD"
"12567", "12762", "00327-327-OL-99673", "02037-039-IR-97963", "6/25/12", "1941.42", "CAD", "1941.42", "USD"
"12568", "12763", "00327-327-OL-99673", "02038-040-JQ-97962", "9/25/10", "2513.52", "CAD", "2513.52", "USD"
"12569", "12764", "00327-327-OL-99673", "02038-040-JQ-97962", "10/25/10", "2513.52", "CAD", "2513.52", "USD"
"12570", "12765", "00327-327-OL-99673", "02038-040-JQ-97962", "11/1/10", "1346.86", "CAD", "1346.86", "USD"
"12571", "12766", "00327-327-OL-99673", "02038-040-JQ-97962", "11/20/10", "3484.19", "CAD", "3484.19", "USD"
"12572", "12767", "00327-327-OL-99673", "02038-040-JQ-97962", "11/23/10", "2513.52", "CAD", "2513.52", "USD"
"12573", "12768", "00327-327-OL-99673", "02038-040-JQ-97962", "12/25/10", "2382.07", "CAD", "2382.07", "USD"
"12574", "12769", "00327-327-OL-99673", "02038-040-JQ-97962", "1/24/11", "3484.19", "CAD", "3484.19", "USD"
"12575", "12770", "00327-327-OL-99673", "02038-040-JQ-97962", "1/24/11", "2232.53", "CAD", "2232.53", "USD"
"12576", "12771", "00327-327-OL-99673", "02038-040-JQ-97962", "2/25/11", "3357.41", "CAD", "3357.41", "USD"
"12577", "12772", "00327-327-OL-99673", "02038-040-JQ-97962", "3/25/11", "3357.41", "CAD", "3357.41", "USD"
"12578", "12773", "00327-327-OL-99673", "02038-040-JQ-97962", "4/24/11", "3357.41", "CAD", "3357.41", "USD"
"12579", "12774", "00327-327-OL-99673", "02038-040-JQ-97962", "5/24/11", "2747.42", "CAD", "2747.42", "USD"
"12580", "12775", "00327-327-OL-99673", "02038-040-JQ-97962", "6/25/11", "2747.62", "CAD", "2747.62", "USD"
"12581", "12776", "00327-327-OL-99673", "02038-040-JQ-97962", "7/23/11", "2657.36", "CAD", "2657.36", "USD"
"12582", "12777", "00327-327-OL-99673", "02038-040-JQ-97962", "8/21/11", "1000.00", "CAD", "1000.00", "USD"
"12583", "12778", "00327-327-OL-99673", "02039-041-KP-97961", "9/25/10", "3215.24", "CAD", "3215.24", "USD"
"12584", "12779", "00327-327-OL-99673", "02039-041-KP-97961", "10/25/10", "3456.27", "CAD", "3456.27", "USD"
"12585", "12780", "00327-327-OL-99673", "02039-041-KP-97961", "11/23/10", "3453.62", "CAD", "3453.62", "USD"
"12586", "12781", "00327-327-OL-99673", "02039-041-KP-97961", "12/25/10", "3407.28", "CAD", "3407.28", "USD"
"12587", "12782", "00327-327-OL-99673", "02039-041-KP-97961", "1/24/11", "3135.58", "CAD", "3135.58", "USD"
"12588", "12783", "00327-327-OL-99673", "02039-041-KP-97961", "1/24/11", "252.05", "CAD", "252.05", "USD"
"12589", "12784", "00327-327-OL-99673", "02039-041-KP-97961", "2/25/11", "1618.19", "CAD", "1618.19", "USD"
"12590", "12785", "00327-327-OL-99673", "02039-041-KP-97961", "3/25/11", "3268.21", "CAD", "3268.21", "USD"
"12591", "12786", "00327-327-OL-99673", "02039-041-KP-97961", "4/24/11", "1036.09", "CAD", "1036.09", "USD"
"12592", "12787", "00327-327-OL-99673", "02039-041-KP-97961", "5/24/11", "1036.09", "CAD", "1036.09", "USD"
"12593", "12788", "00327-327-OL-99673", "02039-041-KP-97961", "6/25/11", "1034.29", "CAD", "1034.29", "USD"
"12594", "12789", "00327-327-OL-99673", "02039-041-KP-97961", "7/23/11", "3447.62", "CAD", "3447.62", "USD"
"12595", "12790", "00327-327-OL-99673", "02039-041-KP-97961", "8/22/11", "3447.62", "CAD", "3447.62", "USD"
"12596", "12791", "00327-327-OL-99673", "02039-041-KP-97961", "9/24/11", "1632.88", "CAD", "1632.88", "USD"
"12597", "12792", "00327-327-OL-99673", "02039-041-KP-97961", "10/25/11", "3447.62", "CAD", "3447.62", "USD"
"12598", "12793", "00327-327-OL-99673", "02039-041-KP-97961", "12/24/11", "4187.86", "CAD", "4187.86", "USD"
"12599", "12794", "00327-327-OL-99673", "02039-041-KP-97961", "1/23/12", "1675.14", "CAD", "1675.14", "USD"
"12600", "12795", "00327-327-OL-99673", "02039-041-KP-97961", "2/25/12", "1675.14", "CAD", "1675.14", "USD"
"12601", "12796", "00327-327-OL-99673", "02039-041-KP-97961", "3/25/12", "7799.28", "CAD", "7799.28", "USD"
"12602", "12797", "00327-327-OL-99673", "02039-041-KP-97961", "4/24/12", "3996.65", "CAD", "3996.65", "USD"
"12603", "12798", "00327-327-OL-99673", "02039-041-KP-97961", "5/25/12", "4185.82", "CAD", "4185.82", "USD"
"12604", "12799", "00327-327-OL-99673", "02039-041-KP-97961", "6/25/12", "4185.82", "CAD", "4185.82", "USD"
"12605", "12800", "00327-327-OL-99673", "02039-041-KP-97961", "7/24/12", "4185.82", "CAD", "4185.82", "USD"
"12606", "12801", "00327-327-OL-99673", "02039-041-KP-97961", "8/25/12", "4185.82", "CAD", "4185.82", "USD"
"12607", "12802", "00327-327-OL-99673", "02040-042-LO-97960", "1/7/12", "4920.00", "CAD", "4920.00", "USD"
"12608", "12803", "00327-327-OL-99673", "02040-042-LO-97960", "2/10/12", "4305.00", "CAD", "4305.00", "USD"
"12609", "12804", "00327-327-OL-99673", "02041-043-MN-97959", "12/25/10", "5292.29", "CAD", "5292.29", "USD"
"12610", "12805", "00327-327-OL-99673", "02041-043-MN-97959", "1/24/11", "5292.29", "CAD", "5292.29", "USD"
"12611", "12806", "00327-327-OL-99673", "02041-043-MN-97959", "2/25/11", "5292.29", "CAD", "5292.29", "USD"
"12612", "12807", "00327-327-OL-99673", "02041-043-MN-97959", "3/25/11", "5292.29", "CAD", "5292.29", "USD"
"12613", "12808", "00327-327-OL-99673", "02041-043-MN-97959", "4/24/11", "5292.29", "CAD", "5292.29", "USD"
"12614", "12809", "00327-327-OL-99673", "02041-043-MN-97959", "5/24/11", "7532.29", "CAD", "7532.29", "USD"
"12615", "12810", "00327-327-OL-99673", "02042-044-NM-97958", "1/2/11", "5821.11", "CAD", "5821.11", "USD"
"12616", "12811", "00327-327-OL-99673", "00499-499-EV-99501", "9/27/11", "6000.00", "CAD", "6000.00", "USD"
"12617", "12812", "00327-327-OL-99673", "02043-045-OL-97957", "1/7/11", "12883.20", "CAD", "12883.20", "USD"
"12618", "12813", "00327-327-OL-99673", "02043-045-OL-97957", "2/18/11", "57.34", "CAD", "57.34", "USD"
"12619", "12814", "00327-327-OL-99673", "02043-045-OL-97957", "3/7/11", "106.40", "CAD", "106.40", "USD"
"12620", "12815", "00327-327-OL-99673", "02043-045-OL-97957", "3/26/11", "4104.39", "CAD", "4104.39", "USD"
"12621", "12816", "00327-327-OL-99673", "02043-045-OL-97957", "2/17/12", "73.48", "CAD", "73.48", "USD"
"12622", "12817", "00327-327-OL-99673", "02044-046-PK-97956", "9/7/10", "276.10", "CAD", "276.10", "USD"
"12623", "12818", "00327-327-OL-99673", "02044-046-PK-97956", "9/25/10", "4695.10", "CAD", "4695.10", "USD"
"12624", "12819", "00327-327-OL-99673", "02044-046-PK-97956", "10/25/10", "5212.29", "CAD", "5212.29", "USD"
"12625", "12820", "00327-327-OL-99673", "02044-046-PK-97956", "11/9/10", "261.00", "CAD", "261.00", "USD"
"12626", "12821", "00327-327-OL-99673", "02044-046-PK-97956", "11/23/10", "5270.95", "CAD", "5270.95", "USD"
"12627", "12822", "00327-327-OL-99673", "02044-046-PK-97956", "11/30/10", "175.50", "CAD", "175.50", "USD"
"12628", "12823", "00327-327-OL-99673", "02044-046-PK-97956", "12/25/10", "5270.95", "CAD", "5270.95", "USD"
"12629", "12824", "00327-327-OL-99673", "02044-046-PK-97956", "1/4/11", "598.50", "CAD", "598.50", "USD"
"12630", "12825", "00327-327-OL-99673", "02044-046-PK-97956", "1/24/11", "5230.95", "CAD", "5230.95", "USD"
"12631", "12826", "00327-327-OL-99673", "02044-046-PK-97956", "1/24/11", "4808.15", "CAD", "4808.15", "USD"
"12632", "12827", "00327-327-OL-99673", "02044-046-PK-97956", "1/24/11", "436.45", "CAD", "436.45", "USD"
"12633", "12828", "00327-327-OL-99673", "02044-046-PK-97956", "2/25/11", "5235.95", "CAD", "5235.95", "USD"
"12634", "12829", "00327-327-OL-99673", "02044-046-PK-97956", "3/11/11", "401.20", "CAD", "401.20", "USD"
"12635", "12830", "00327-327-OL-99673", "02044-046-PK-97956", "3/25/11", "5235.95", "CAD", "5235.95", "USD"
"12636", "12831", "00327-327-OL-99673", "02044-046-PK-97956", "4/9/11", "244.87", "CAD", "244.87", "USD"
"12637", "12832", "00327-327-OL-99673", "02044-046-PK-97956", "4/24/11", "5235.95", "CAD", "5235.95", "USD"
"12638", "12833", "00327-327-OL-99673", "02044-046-PK-97956", "5/24/11", "5235.95", "CAD", "5235.95", "USD"
"12639", "12834", "00327-327-OL-99673", "02044-046-PK-97956", "5/24/11", "1011.51", "CAD", "1011.51", "USD"
"12640", "12835", "00327-327-OL-99673", "02044-046-PK-97956", "6/10/11", "1310.11", "CAD", "1310.11", "USD"
"12641", "12836", "00327-327-OL-99673", "02044-046-PK-97956", "6/25/11", "5232.95", "CAD", "5232.95", "USD"
"12642", "12837", "00327-327-OL-99673", "02044-046-PK-97956", "7/2/11", "298.60", "CAD", "298.60", "USD"
"12643", "12838", "00327-327-OL-99673", "02044-046-PK-97956", "7/23/11", "5189.95", "CAD", "5189.95", "USD"
"12644", "12839", "00327-327-OL-99673", "02044-046-PK-97956", "8/22/11", "5189.95", "CAD", "5189.95", "USD"
"12645", "12840", "00327-327-OL-99673", "02044-046-PK-97956", "9/24/11", "5189.95", "CAD", "5189.95", "USD"
"12646", "12841", "00327-327-OL-99673", "02044-046-PK-97956", "10/25/11", "5189.95", "CAD", "5189.95", "USD"
"12647", "12842", "00327-327-OL-99673", "02044-046-PK-97956", "12/24/11", "5189.95", "CAD", "5189.95", "USD"
"12648", "12843", "00327-327-OL-99673", "02044-046-PK-97956", "12/31/11", "646.45", "CAD", "646.45", "USD"
"12649", "12844", "00327-327-OL-99673", "02044-046-PK-97956", "1/23/12", "5189.95", "CAD", "5189.95", "USD"
"12650", "12845", "00327-327-OL-99673", "02044-046-PK-97956", "2/19/12", "308.07", "CAD", "308.07", "USD"
"12651", "12846", "00327-327-OL-99673", "02044-046-PK-97956", "2/25/12", "5037.57", "CAD", "5037.57", "USD"
"12652", "12847", "00327-327-OL-99673", "02044-046-PK-97956", "3/9/12", "173.00", "CAD", "173.00", "USD"
"12653", "12848", "00327-327-OL-99673", "02044-046-PK-97956", "3/25/12", "13967.75", "CAD", "13967.75", "USD"
"12654", "12849", "00327-327-OL-99673", "02044-046-PK-97956", "3/25/12", "489.90", "CAD", "489.90", "USD"
"12655", "12850", "00327-327-OL-99673", "02044-046-PK-97956", "3/31/12", "218.50", "CAD", "218.50", "USD"
"12656", "12851", "00327-327-OL-99673", "02044-046-PK-97956", "4/24/12", "5187.73", "CAD", "5187.73", "USD"
"12657", "12852", "00327-327-OL-99673", "02044-046-PK-97956", "5/25/12", "5187.73", "CAD", "5187.73", "USD"
"12658", "12853", "00327-327-OL-99673", "02044-046-PK-97956", "6/25/12", "5536.35", "CAD", "5536.35", "USD"
"12659", "12854", "00327-327-OL-99673", "02044-046-PK-97956", "7/24/12", "5536.35", "CAD", "5536.35", "USD"
"12660", "12855", "00327-327-OL-99673", "02044-046-PK-97956", "8/25/12", "5536.35", "CAD", "5536.35", "USD"
"12661", "12856", "00327-327-OL-99673", "02045-047-QJ-97955", "5/12/12", "2210.31", "CAD", "2210.31", "USD"
"12662", "12857", "00327-327-OL-99673", "02046-048-RI-97954", "10/22/10", "14000.00", "CAD", "14000.00", "USD"
"12663", "12858", "00327-327-OL-99673", "02046-048-RI-97954", "12/16/11", "21525.00", "CAD", "21525.00", "USD"
"12664", "12859", "00327-327-OL-99673", "02047-049-SH-97953", "9/16/11", "856.00", "CAD", "856.00", "USD"
"12665", "12860", "00327-327-OL-99673", "02048-050-TG-97952", "6/21/11", "1152.00", "CAD", "1152.00", "USD"
"12666", "12861", "00327-327-OL-99673", "02049-051-UF-97951", "3/25/11", "9861.00", "CAD", "9861.00", "USD"
"12667", "12862", "00327-327-OL-99673", "02049-051-UF-97951", "3/20/12", "8603.00", "CAD", "8603.00", "USD"
"12668", "12863", "00327-327-OL-99673", "01011-012-WD-98989", "8/8/11", "133.18", "CAD", "133.18", "USD"
"12669", "12864", "00327-327-OL-99673", "02050-052-VE-97950", "9/2/11", "8610.00", "CAD", "8610.00", "USD"
"12670", "12865", "00327-327-OL-99673", "02050-052-VE-97950", "10/8/11", "8610.00", "CAD", "8610.00", "USD"
"12671", "12866", "00327-327-OL-99673", "02050-052-VE-97950", "11/6/11", "8610.00", "CAD", "8610.00", "USD"
"12672", "12867", "00327-327-OL-99673", "02050-052-VE-97950", "12/9/11", "8610.00", "CAD", "8610.00", "USD"
"12673", "12868", "00327-327-OL-99673", "02050-052-VE-97950", "1/7/12", "8610.00", "CAD", "8610.00", "USD"
"12674", "12869", "00327-327-OL-99673", "02050-052-VE-97950", "2/10/12", "8610.00", "CAD", "8610.00", "USD"
"12675", "12870", "00327-327-OL-99673", "02050-052-VE-97950", "3/9/12", "8610.00", "CAD", "8610.00", "USD"
"12676", "12871", "00327-327-OL-99673", "02050-052-VE-97950", "4/6/12", "8610.00", "CAD", "8610.00", "USD"
"12677", "12872", "00327-327-OL-99673", "02051-053-WD-97949", "6/18/11", "1622.00", "CAD", "1622.00", "USD"
"12678", "12873", "00327-327-OL-99673", "02052-054-XC-97948", "1/1/12", "1982.00", "CAD", "1982.00", "USD"
"12679", "12874", "00327-327-OL-99673", "02053-055-YB-97947", "10/24/10", "1679.94", "CAD", "1679.94", "USD"
"12680", "12875", "00327-327-OL-99673", "02054-056-ZA-97946", "8/22/11", "4030.09", "CAD", "4030.09", "USD"
"12681", "12876", "00327-327-OL-99673", "02054-056-ZA-97946", "9/24/11", "4376.53", "CAD", "4376.53", "USD"
"12682", "12877", "00327-327-OL-99673", "02055-057-AZ-97945", "9/24/10", "195.20", "CAD", "195.20", "USD"
"12683", "12878", "00327-327-OL-99673", "02056-058-BY-97944", "4/6/12", "91.57", "CAD", "91.57", "USD"
"12684", "12879", "00327-327-OL-99673", "02057-059-CX-97943", "1/30/11", "7117.74", "CAD", "7117.74", "USD"
"12685", "12880", "00327-327-OL-99673", "02058-060-DW-97942", "7/15/12", "37876.68", "CAD", "37876.68", "USD"
"12686", "12881", "00327-327-OL-99673", "02059-061-EV-97941", "9/2/11", "27825.60", "CAD", "27825.60", "USD"
"12687", "12882", "00327-327-OL-99673", "02059-061-EV-97941", "9/11/11", "28641.60", "CAD", "28641.60", "USD"
"12688", "12883", "00327-327-OL-99673", "01040-041-ZA-98960", "11/18/11", "1553.67", "CAD", "1553.67", "USD"
"12689", "12884", "00327-327-OL-99673", "02060-062-FU-97940", "1/1/12", "4457.72", "CAD", "4457.72", "USD"
"12690", "12885", "00327-327-OL-99673", "01019-020-EV-98981", "7/2/11", "5114.90", "CAD", "5114.90", "USD"
"12691", "12886", "00327-327-OL-99673", "01019-020-EV-98981", "8/20/11", "575.40", "CAD", "575.40", "USD"
"12692", "12887", "00327-327-OL-99673", "01019-020-EV-98981", "11/18/11", "14527.05", "CAD", "14527.05", "USD"
"12693", "12888", "00327-327-OL-99673", "01019-020-EV-98981", "7/1/12", "186.18", "CAD", "186.18", "USD"
"12694", "12889", "00327-327-OL-99673", "02061-063-GT-97939", "2/20/11", "3022.79", "CAD", "3022.79", "USD"
"12695", "12890", "00327-327-OL-99673", "02061-063-GT-97939", "2/21/11", "3513.36", "CAD", "3513.36", "USD"
"12696", "12891", "00327-327-OL-99673", "02061-063-GT-97939", "6/21/11", "2275.92", "CAD", "2275.92", "USD"
"12697", "12892", "00327-327-OL-99673", "00009-009-IR-99991", "11/1/10", "4378.25", "CAD", "4378.25", "USD"
"12698", "12893", "00327-327-OL-99673", "02062-064-HS-97938", "3/18/12", "1436.28", "CAD", "1436.28", "USD"
"12699", "12894", "00327-327-OL-99673", "02063-065-IR-97937", "8/24/10", "3620.08", "CAD", "3620.08", "USD"
"12700", "12895", "00327-327-OL-99673", "02063-065-IR-97937", "9/25/10", "18787.25", "CAD", "18787.25", "USD"
"12701", "12896", "00327-327-OL-99673", "02063-065-IR-97937", "10/25/10", "17064.93", "CAD", "17064.93", "USD"
"12702", "12897", "00327-327-OL-99673", "02063-065-IR-97937", "11/23/10", "10545.82", "CAD", "10545.82", "USD"
"12703", "12898", "00327-327-OL-99673", "02063-065-IR-97937", "12/25/10", "12722.92", "CAD", "12722.92", "USD"
"12704", "12899", "00327-327-OL-99673", "02063-065-IR-97937", "1/25/11", "16024.16", "CAD", "16024.16", "USD"
"12705", "12900", "00327-327-OL-99673", "02064-066-JQ-97936", "2/26/11", "12927.89", "CAD", "12927.89", "USD"
"12706", "12901", "00327-327-OL-99673", "02064-066-JQ-97936", "3/26/11", "2219.69", "CAD", "2219.69", "USD"
"12707", "12902", "00327-327-OL-99673", "02064-066-JQ-97936", "4/26/11", "9423.02", "CAD", "9423.02", "USD"
"12708", "12903", "00327-327-OL-99673", "02064-066-JQ-97936", "5/26/11", "14594.75", "CAD", "14594.75", "USD"
"12709", "12904", "00327-327-OL-99673", "02064-066-JQ-97936", "6/26/11", "24238.21", "CAD", "24238.21", "USD"
"12710", "12905", "00327-327-OL-99673", "02064-066-JQ-97936", "7/26/11", "17951.84", "CAD", "17951.84", "USD"
"12711", "12906", "00327-327-OL-99673", "02064-066-JQ-97936", "8/26/11", "19242.92", "CAD", "19242.92", "USD"
"12712", "12907", "00327-327-OL-99673", "02064-066-JQ-97936", "9/26/11", "15242.26", "CAD", "15242.26", "USD"
"12713", "12908", "00327-327-OL-99673", "02064-066-JQ-97936", "10/26/11", "20681.61", "CAD", "20681.61", "USD"
"12714", "12909", "00327-327-OL-99673", "02064-066-JQ-97936", "11/26/11", "38978.40", "CAD", "38978.40", "USD"
"12715", "12910", "00327-327-OL-99673", "02064-066-JQ-97936", "12/26/11", "17639.80", "CAD", "17639.80", "USD"
"12716", "12911", "00327-327-OL-99673", "02064-066-JQ-97936", "1/26/12", "25637.36", "CAD", "25637.36", "USD"
"12717", "12912", "00327-327-OL-99673", "09999-001-AA-00023", "2/25/12", "12909.99", "CAD", "12909.99", "USD"
"12718", "12913", "00327-327-OL-99673", "09999-001-AA-00023", "3/25/12", "11936.39", "CAD", "11936.39", "USD"
"12719", "12914", "00327-327-OL-99673", "09999-001-AA-00023", "4/24/12", "11834.28", "CAD", "11834.28", "USD"
"12720", "12915", "00327-327-OL-99673", "09999-001-AA-00023", "11/25/12", "0.04", "CAD", "0.04", "USD"
